region,Resource,technology,R_ID,Zone,STOR,SOLAR,BIOPOWER,COAL,GEOTHERMAL,WIND,GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,NONDISP,RENEW,OTHER,Existing_Cap_MW,num_units,Cap_Size,Existing_Cap_MWh,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time
IME,Chuangyuan Smelter power station Unit 1,cogen_conventional_steam_coal,119,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,9.572,IME_Coal,0.6425,1,1,0.6,0.6,8,8
IME,Chuangyuan Smelter power station Unit 2,cogen_conventional_steam_coal,120,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,9.572,IME_Coal,0.6425,1,1,0.6,0.6,8,8
IME,Chuangyuan Smelter power station Unit 3,cogen_conventional_steam_coal,121,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,9.572,IME_Coal,0.6425,1,1,0.6,0.6,8,8
IME,Chuangyuan Smelter power station Unit 4,cogen_conventional_steam_coal,122,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,9.572,IME_Coal,0.6425,1,1,0.6,0.6,8,8
IME,Chuangyuan Smelter power station Unit 5,cogen_conventional_steam_coal,123,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,9.572,IME_Coal,0.6425,1,1,0.6,0.6,8,8
IME,Chuangyuan Smelter power station Unit 6,cogen_conventional_steam_coal,124,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,9.572,IME_Coal,0.6425,1,1,0.6,0.6,8,8
IME,CPI Chifeng New City Region power station Unit 1,cogen_conventional_steam_coal,125,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,9.572,IME_Coal,0.6425,1,1,0.6,0.6,8,8
IME,CPI Chifeng New City Region power station Unit 2,cogen_conventional_steam_coal,126,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,9.572,IME_Coal,0.6425,1,1,0.6,0.6,8,8
IME,Inner Mongolia Xing'an power station Unit 1,cogen_conventional_steam_coal,127,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340,1,340,0,1.78,117,13.7,9.572,IME_Coal,0.6425,1,1,0.6,0.6,8,8
IME,Inner Mongolia Xing'an power station Unit 2,cogen_conventional_steam_coal,128,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340,1,340,0,1.78,117,13.7,9.572,IME_Coal,0.6425,1,1,0.6,0.6,8,8
IME,Chifeng Economic Development Zone Captive Cogen power station Unit 1,cogen_conventional_steam_coal,129,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.25,IME_Coal,0.6425,1,1,0.6,0.6,8,8
IME,Chifeng Economic Development Zone Captive Cogen power station Unit 2,cogen_conventional_steam_coal,130,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.25,IME_Coal,0.6425,1,1,0.6,0.6,8,8
IME,Huolinhe Zhanute power station Unit 3,conventional_steam_coal,131,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.409,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Huolinhe Zhanute power station Unit 4,conventional_steam_coal,132,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.409,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Huolinhe Zhanute power station Unit 5,conventional_steam_coal,133,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.409,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,IME_conventional_hydroelectric,conventional_hydroelectric,134,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,330,1,330,330,0,0,0,0,None,0,1,1,1,1,0,0
IME,Tongliao power station Unit 1,conventional_steam_coal,135,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.618,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Tongliao power station Unit 2,conventional_steam_coal,136,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.618,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Tongliao power station Unit 3,conventional_steam_coal,137,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.618,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Tongliao power station Unit 4,conventional_steam_coal,138,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.618,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Jingneng Chifeng Waste Coal power station Unit 1,conventional_steam_coal,139,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,1,135,0,1.78,117,13.7,11.313,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Jingneng Chifeng Waste Coal power station Unit 2,conventional_steam_coal,140,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,1,135,0,1.78,117,13.7,11.313,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Hongjun Aluminum power station Unit 3,conventional_steam_coal,141,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,11.313,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Hongjun Aluminum power station Unit 4,conventional_steam_coal,142,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,11.313,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Hongjun Aluminum power station Unit 5,conventional_steam_coal,143,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117,13.7,11.313,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Hongjun Aluminum power station Unit 6,conventional_steam_coal,144,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117,13.7,11.313,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Chifeng Yuanbaoshan power station Unit 2,conventional_steam_coal,145,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,10.878,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Keyouzhongqi power station Unit 1,conventional_steam_coal,146,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.442,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Hongjun Aluminum power station Unit 7,conventional_steam_coal,147,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.442,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Hongjun Aluminum power station Unit 8,conventional_steam_coal,148,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.442,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Chifeng Yuanbaoshan power station Unit 3,conventional_steam_coal,149,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,10.442,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Huolinhe Zhanute power station Unit 1,conventional_steam_coal,150,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,10.442,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Huolinhe Zhanute power station Unit 2,conventional_steam_coal,151,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,10.442,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Datang Keshiketeng Coal Gasification captive power station Unit 1,conventional_steam_coal,152,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.326,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Datang Keshiketeng Coal Gasification captive power station Unit 2,conventional_steam_coal,153,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.326,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Datang Keshiketeng Coal Gasification captive power station Unit 3,conventional_steam_coal,154,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,10.326,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Datang Keshiketeng Coal Gasification captive power station Unit 4,conventional_steam_coal,155,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,10.326,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Huaneng Yimin power station Unit 1,conventional_steam_coal,156,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500,1,500,0,1.78,117,13.7,10.091,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Huaneng Yimin power station Unit 2,conventional_steam_coal,157,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500,1,500,0,1.78,117,13.7,10.091,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Huaneng Yimin power station Unit 3,conventional_steam_coal,158,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.572,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Huaneng Yimin power station Unit 4,conventional_steam_coal,159,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.572,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Tongliao power station Unit 5,conventional_steam_coal,160,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.572,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Hongjun Aluminum power station Unit 10,conventional_steam_coal,161,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.572,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Hongjun Aluminum power station Unit 9,conventional_steam_coal,162,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.572,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,CPI Huolinhe power station Unit 1,conventional_steam_coal,163,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.572,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,CPI Huolinhe power station Unit 2,conventional_steam_coal,164,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.572,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Chifeng Yuanbaoshan power station Unit 4,conventional_steam_coal,165,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.572,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Huaneng Yimin power station Unit 5,conventional_steam_coal,166,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.25,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Huaneng Yimin power station Unit 6,conventional_steam_coal,167,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.25,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Guohua Hulunbeier power station Unit 1,conventional_steam_coal,168,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.25,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,Guohua Hulunbeier power station Unit 2,conventional_steam_coal,169,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.25,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,SGCC Ewenki power station Unit 1,conventional_steam_coal,170,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.25,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,SGCC Ewenki power station Unit 2,conventional_steam_coal,171,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.25,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,CPI Chifeng Daban power station Unit 1,conventional_steam_coal,172,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,8.702,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,CPI Chifeng Daban power station Unit 2,conventional_steam_coal,173,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,8.702,IME_Coal,0.3875,1,1,0.6,0.6,8,8
IME,IME_onshore_wind_turbine,onshore_wind_turbine,174,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,19980,1,19980,0,0,0,0,0,None,0,1,1,1,1,0,0
IME,IME_solar_photovoltaic,solar_photovoltaic,175,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3024,1,3024,0,0,0,0,0,None,0,1,1,1,1,0,0
JL,Jilin City Works power station Unit 2,cogen_conventional_steam_coal,176,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.618,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Guodian Jilin power station Unit 14,cogen_conventional_steam_coal,177,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,12.618,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Guodian Jilin power station Unit 15,cogen_conventional_steam_coal,178,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,12.618,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Changchun-2 power station Unit 1,cogen_conventional_steam_coal,179,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,12.618,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Changchun-2 power station Unit 2,cogen_conventional_steam_coal,180,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,12.618,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Jilin City Works power station Unit 3,cogen_conventional_steam_coal,181,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.183,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Huaneng Songyuan Cogen power station Unit 1,cogen_conventional_steam_coal,182,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.183,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Huaneng Songyuan Cogen power station Unit 2,cogen_conventional_steam_coal,183,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.183,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Siping power station Phase 1 Unit 1,cogen_conventional_steam_coal,184,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.183,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Siping power station Phase 1 Unit 2,cogen_conventional_steam_coal,185,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.183,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Siping power station Phase 1 Unit 3,cogen_conventional_steam_coal,186,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,12.183,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Guodian Jilin power station Unit 10,cogen_conventional_steam_coal,187,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,1,125,0,1.78,117,13.7,12.183,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Guodian Jilin power station Unit 11,cogen_conventional_steam_coal,188,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,1,125,0,1.78,117,13.7,12.183,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Huaneng Songyuan Cogen power station Unit 3,cogen_conventional_steam_coal,189,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Jilin Dongguan power station Unit 1,cogen_conventional_steam_coal,190,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Songhuajiang power station Unit 1,cogen_conventional_steam_coal,191,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,1,125,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Songhuajiang power station Unit 2,cogen_conventional_steam_coal,192,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,1,125,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Shuangliao West power station Unit 4,cogen_conventional_steam_coal,193,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Longhua Yanji power station Unit 1,cogen_conventional_steam_coal,194,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Longhua Yanji power station Unit 2,cogen_conventional_steam_coal,195,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Longhua Baicheng power station Unit 1,cogen_conventional_steam_coal,196,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Longhua Baicheng power station Unit 2,cogen_conventional_steam_coal,197,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Changchun-2 power station Unit 3,cogen_conventional_steam_coal,198,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Changchun-2 power station Unit 4,cogen_conventional_steam_coal,199,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Changchun-2 power station Unit 5,cogen_conventional_steam_coal,200,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Changchun-2 power station Unit 6,cogen_conventional_steam_coal,201,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,11.313,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Longsheng Cogen power station New Unit 1,cogen_conventional_steam_coal,202,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Longsheng Cogen power station New Unit 2,cogen_conventional_steam_coal,203,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Jilin Yuanyuan Cogen power station Unit 7,cogen_conventional_steam_coal,204,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Songhuajiang power station Unit 3,cogen_conventional_steam_coal,205,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Songhuajiang power station Unit 4,cogen_conventional_steam_coal,206,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,40,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Songhuajiang power station Unit 5,cogen_conventional_steam_coal,207,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,40,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Songhuajiang power station Unit 6,cogen_conventional_steam_coal,208,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Hunjiang power station Phase 2 Unit 1,cogen_conventional_steam_coal,209,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Hunjiang power station Phase 2 Unit 2,cogen_conventional_steam_coal,210,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Guodian Jiangnan power station Unit 1,cogen_conventional_steam_coal,211,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Guodian Jiangnan power station Unit 2,cogen_conventional_steam_coal,212,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Datang Hunchun power station Unit 3,cogen_conventional_steam_coal,213,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Datang Hunchun power station Unit 4,cogen_conventional_steam_coal,214,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Liaoyuan Datang power station Unit 3,cogen_conventional_steam_coal,215,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Liaoyuan Datang power station Unit 4,cogen_conventional_steam_coal,216,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Changchun-3 power station Unit 1,cogen_conventional_steam_coal,217,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Changchun-3 power station Unit 2,cogen_conventional_steam_coal,218,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Changchun-3 power station Unit 3,cogen_conventional_steam_coal,219,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,1,80,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Changchun-3 power station Unit 4,cogen_conventional_steam_coal,220,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,1,80,0,1.78,117,13.7,10.442,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Fanjiatun Kaixuan Cogen power station Unit 1,cogen_conventional_steam_coal,221,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Fanjiatun Kaixuan Cogen power station Unit 2,cogen_conventional_steam_coal,222,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Hongyuan Waste Coal Cogen power station Unit 1,cogen_conventional_steam_coal,223,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,1,35,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Hongyuan Waste Coal Cogen power station Unit 2,cogen_conventional_steam_coal,224,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,1,35,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Huaneng Changchun power station Unit 1,cogen_conventional_steam_coal,225,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.091,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Huaneng Changchun power station Unit 2,cogen_conventional_steam_coal,226,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.091,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Guodian Changchun power station Unit 3,cogen_conventional_steam_coal,227,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.091,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Guodian Changchun power station Unit 4,cogen_conventional_steam_coal,228,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.091,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Siping power station Phase 2 Unit 1,cogen_conventional_steam_coal,229,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.572,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Changchun Southeast power station Unit 1,cogen_conventional_steam_coal,230,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.25,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Changchun Southeast power station Unit 2,cogen_conventional_steam_coal,231,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.25,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,Datang Changshan power station Unit 10,cogen_conventional_steam_coal,232,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.409,JL_Coal,0.6425,1,1,0.6,0.6,8,8
JL,JL_conventional_hydroelectric,conventional_hydroelectric,233,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4490,1,4490,4490,0,0,0,0,None,0,1,1,1,1,0,0
JL,Erdaojiang power station Phase 1 Unit 1,conventional_steam_coal,234,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,12.618,JL_Coal,0.3875,1,1,0.6,0.6,8,8
JL,Erdaojiang power station Phase 1 Unit 2,conventional_steam_coal,235,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,12.183,JL_Coal,0.3875,1,1,0.6,0.6,8,8
JL,Jilin Ethanol power station Unit 3,conventional_steam_coal,236,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,31,0,1.78,117,13.7,11.313,JL_Coal,0.3875,1,1,0.6,0.6,8,8
JL,Erdaojiang power station Phase 2 Unit 1,conventional_steam_coal,237,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.313,JL_Coal,0.3875,1,1,0.6,0.6,8,8
