Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,634,19908.14636,17821.92925,16590.14372,51861.81017,3086.408681,2685.689869
,,,,,635,21067.361,19039.63063,18008.77174,53043.11377,3556.897418,2685.689869
,,,,,636,20755.11546,19337.99161,16438.83524,51290.00417,3556.897418,2685.689869
,,,,,637,19003.1012,18091.64783,16126.63346,50157.02657,3556.897418,2526.227609
,,,,,638,19248.62211,17502.01913,16518.34805,51645.9486,3556.897418,2526.227609
,,,,,639,19209.52285,18144.59339,16339.193,51821.80173,3556.897418,2526.227609
,,,,,640,19665.09551,18101.20338,16771.48932,52219.86705,3086.408681,2685.689869
,,,,,641,22207.74441,18647.71455,17149.56223,51941.41273,3377.70044,2857.793703
,,,,,642,21463.91463,20295.47408,16807.45381,50109.40742,3377.70044,2857.793703
,,,,,643,19939.82807,19934.20239,16028.84573,49255.76024,3377.70044,2857.793703
,,,,,644,20569.40586,19548.85536,16685.3018,50361.2861,3377.70044,2857.793703
,,,,,645,19679.90428,19131.02794,16218.26444,50835.83732,3377.70044,2857.793703
,,,,,646,18036.20381,18858.57153,15226.64918,54481.85772,3086.408681,2857.793703
,,,,,647,16357.75668,17158.32326,13800.24444,50720.79263,3086.408681,2857.793703
,,,,,648,14749.32623,15947.94711,12586.56368,47067.28759,3086.408681,2857.793703
,,,,,649,14480.76446,15597.17238,12022.58926,45419.66521,3053.174561,2756.868964
,,,,,650,14329.36902,15349.76014,11735.3683,44396.35015,3053.174561,2596.999496
,,,,,651,14329.36902,15352.50157,11735.3683,43079.94855,3053.174561,2596.999496
,,,,,652,14329.36902,15349.76014,11735.3683,43079.94855,3053.174561,2596.999496
,,,,,653,14906.48871,15391.33991,11735.3683,43079.94855,3053.174561,2596.999496
,,,,,654,17510.30362,16714.71911,13629.2289,44854.09491,3053.174561,2596.999496
,,,,,655,19162.9631,18588.83659,14782.10164,47287.42299,3053.174561,2756.868964
,,,,,656,18856.13372,18263.54877,15051.97437,46586.48634,3053.174561,2756.868964
,,,,,657,19580.75509,18094.38084,16166.56791,49375.0091,3053.174561,2756.868964
,,,,,658,20019.80734,18365.65828,16995.71778,52341.47621,3053.174561,2756.868964
,,,,,659,21163.80305,19547.76161,18442.21093,53516.70757,3518.219686,2756.868964
,,,,,660,20855.65696,19837.40036,16837.99161,51772.60945,3518.219686,2756.868964
,,,,,661,19126.64419,18627.49196,16512.54791,50645.45567,3518.219686,2596.999496
,,,,,662,19368.94175,18055.10036,16920.87692,52126.72423,3518.219686,2596.999496
,,,,,663,19330.3558,18678.88972,16734.12308,52301.67342,3518.219686,2596.999496
,,,,,664,19779.94752,18636.76816,17184.75508,52697.69257,3053.174561,2756.868964
,,,,,665,22296.86041,19167.30273,17578.86381,52420.66958,3341.030653,2890.598004
,,,,,666,21555.15057,20771.07113,17222.24499,50598.0813,3341.030653,2890.598004
,,,,,667,20051.07306,20416.18163,16410.61255,49748.82211,3341.030653,2890.598004
,,,,,668,20672.38544,20042.09976,17094.91194,50848.66525,3341.030653,2890.598004
,,,,,669,19794.5618,19636.48703,16608.06538,51320.77714,3341.030653,2890.598004
,,,,,670,18172.44076,19371.99556,15574.39115,54952.92702,3053.174561,2890.598004
,,,,,671,16516.02939,17721.45203,14087.48601,51206.32382,3053.174561,2890.598004
,,,,,672,14928.71537,16546.45978,12822.32745,47571.59882,3053.174561,2890.598004
