region,Resource,technology,R_ID,Zone,STOR,SOLAR,BIOPOWER,COAL,GEOTHERMAL,WIND,GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,NONDISP,RENEW,OTHER,Existing_Cap_MW,num_units,Cap_Size,Existing_Cap_MWh,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Fuel_type
LN,Zhuanghe power station Unit 2,cogen_conventional_steam_coal,321,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.2499,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Tieling power station Unit 5,cogen_conventional_steam_coal,322,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.0992,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Tieling power station Unit 6,cogen_conventional_steam_coal,323,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.0992,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Yingkou power station Unit 3,cogen_conventional_steam_coal,324,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.0992,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Yingkou power station Unit 4,cogen_conventional_steam_coal,325,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.0992,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Suizhong power station Phase II Unit 3,cogen_conventional_steam_coal,326,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,1,1000,0,1.78,117.0,13.7,9.0992,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Suizhong power station Phase II Unit 4,cogen_conventional_steam_coal,327,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,1,1000,0,1.78,117.0,13.7,9.0992,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Jinzhou CR power station Unit 7,cogen_conventional_steam_coal,328,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117.0,13.7,8.272,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
LN,Jinzhou CR power station Unit 8,cogen_conventional_steam_coal,329,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117.0,13.7,8.272,LN_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,HL_solar_photovoltaic,solar_photovoltaic,330,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,17308,1,17308,0,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,1.0,0,0,None
HL,HL_onshore_wind_turbine,onshore_wind_turbine,331,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,32692,1,32692,0,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,1.0,0,0,None
HL,HL_GAS_1,natural_gas_fired_combined_cycle,332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,1,80,0,3.75,87.0,2.0,7.6,HL_Gas,0.2,1.0,1.0,1.0,1.0,2,2,None
HL,HL_GAS_2,natural_gas_fired_combined_cycle,333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,1,65,0,3.75,87.0,2.0,7.6,HL_Gas,0.2,1.0,1.0,1.0,1.0,2,2,None
HL,HL_hydroelectric_pumped_storage,hydroelectric_pumped_storage,334,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2400,1,3600,28800,0.0,0.0,0.0,0.0,None,0.0,0.8,0.8,1.0,1.0,0,0,None
HL,HL_conventional_hydroelectric,conventional_hydroelectric,335,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1150,1,1150,1150,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,1.0,0,0,None
HL,HL_batteries,batteries,336,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6000,1,6000,24000,0.0,0.0,0.0,0.0,None,0.0,0.95,0.95,1.0,1.0,0,0,None
IME,IME_solar_photovoltaic,solar_photovoltaic,337,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,21927,1,21927,0,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,1.0,0,0,None
IME,IME_onshore_wind_turbine,onshore_wind_turbine,338,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,53374,1,53374,0,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,1.0,0,0,None
IME,IME_hydroelectric_pumped_storage,hydroelectric_pumped_storage,339,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1,1200,9600,0.0,0.0,0.0,0.0,None,0.0,0.8,0.8,1.0,1.0,0,0,None
IME,IME_conventional_hydroelectric,conventional_hydroelectric,340,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,320,1,320,320,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,1.0,0,0,None
IME,IME_batteries,batteries,341,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000,1,15000,60000,0.0,0.0,0.0,0.0,None,0.0,0.95,0.95,1.0,1.0,0,0,None
JL,JL_solar_photovoltaic,solar_photovoltaic,342,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,15000,1,15000,0,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,1.0,0,0,None
JL,JL_onshore_wind_turbine,onshore_wind_turbine,343,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,45000,1,45000,0,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,1.0,0,0,None
JL,JL_hydroelectric_pumped_storage,hydroelectric_pumped_storage,344,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,1,2900,23200,0.0,0.0,0.0,0.0,None,0.0,0.8,0.8,1.0,1.0,0,0,None
JL,JL_conventional_hydroelectric,conventional_hydroelectric,345,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4780,1,4780,4780,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,1.0,0,0,None
JL,JL_batteries,batteries,346,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3000,1,3000,12000,0.0,0.0,0.0,0.0,None,0.0,0.95,0.95,1.0,1.0,0,0,None
LN,LN_solar_photovoltaic,solar_photovoltaic,347,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,15455,1,15455,0,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,1.0,0,0,None
LN,LN_onshore_wind_turbine,onshore_wind_turbine,348,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,43595,1,43595,0,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,1.0,0,0,None
LN,Hongyanhe Nuclear Power Plant Unit 1,nuclear,349,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1061,1,1061,0,2.32,235.0,33.0,10.46,None,0.3,1.0,1.0,1.0,1.0,24,24,None
LN,Hongyanhe Nuclear Power Plant Unit 2,nuclear,350,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1061,1,1061,0,2.32,235.0,33.0,10.46,None,0.3,1.0,1.0,1.0,1.0,24,24,None
LN,Hongyanhe Nuclear Power Plant Unit 3,nuclear,351,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1061,1,1061,0,2.32,235.0,33.0,10.46,None,0.3,1.0,1.0,1.0,1.0,24,24,None
LN,Hongyanhe Nuclear Power Plant Unit 4,nuclear,352,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1061,1,1061,0,2.32,235.0,33.0,10.46,None,0.3,1.0,1.0,1.0,1.0,24,24,None
LN,Hongyanhe Nuclear Power Plant Unit 5,nuclear,353,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1061,1,1061,0,2.32,235.0,33.0,10.46,None,0.3,1.0,1.0,1.0,1.0,24,24,None
LN,Xudapu Nuclear Power Plant Unit 1,nuclear,354,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1290,1,1290,0,2.32,235.0,33.0,10.46,None,0.3,1.0,1.0,1.0,1.0,24,24,None
LN,Xudapu Nuclear Power Plant Unit 2,nuclear,355,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1290,1,1290,0,2.32,235.0,33.0,10.46,None,0.3,1.0,1.0,1.0,1.0,24,24,None
LN,Xudapu Nuclear Power Plant Unit 3,nuclear,356,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1270,1,1270,0,2.32,235.0,33.0,10.46,None,0.3,1.0,1.0,1.0,1.0,24,24,None
LN,Xudapu Nuclear Power Plant Unit 4,nuclear,357,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1270,1,1270,0,2.32,235.0,33.0,10.46,None,0.3,1.0,1.0,1.0,1.0,24,24,None
LN,LN_GAS_1,natural_gas_fired_combined_cycle,358,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150,1,150,0,3.75,87.0,2.0,7.6,LN_Gas,0.2,1.0,1.0,1.0,1.0,2,2,None
LN,LN_GAS_2,natural_gas_fired_combined_cycle,359,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,1,100,0,3.75,87.0,2.0,7.6,LN_Gas,0.2,1.0,1.0,1.0,1.0,2,2,None
LN,LN_hydroelectric_pumped_storage,hydroelectric_pumped_storage,360,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,1,6800,54400,0.0,0.0,0.0,0.0,None,0.0,0.8,0.8,1.0,1.0,0,0,None
LN,LN_conventional_hydroelectric,conventional_hydroelectric,361,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1840,1,1840,1840,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,1.0,0,0,None
LN,LN_batteries,batteries,362,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,2000,8000,0.0,0.0,0.0,0.0,None,0.0,0.95,0.95,1.0,1.0,0,0,None
SD,SD_conventional_steam_coal,conventional_steam_coal,363,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,SD_Coal,0.3875,1.0,1.0,0.6,0.6,8,8,None
JB,JB_conventional_steam_coal,conventional_steam_coal,364,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,JB_Coal,0.3875,1.0,1.0,0.6,0.6,8,8,None
