HL_to_IME,HL_to_JL,IME_to_JL,IME_to_LN,JL_to_LN,IME_to_SD,LN_to_JB
-3882.66323,1717.672222,-1699.225556,5497.27,2007.5275,3166.097143,2580.4175
-3882.66323,1717.672222,-1699.225556,5535.057143,2021.327143,3489.47,2742.3525
-4072.637935,1717.672222,-1699.225556,5535.057143,2021.327143,3489.47,2742.3525
-4072.637935,1717.672222,-1699.225556,5535.057143,2021.327143,3489.47,2742.3525
-4072.637935,1717.672222,-1699.225556,5535.057143,2021.327143,3489.47,2742.3525
-4072.637935,1717.672222,-1699.225556,5535.057143,2021.327143,3489.47,2742.3525
-4072.637935,1581.5725,-1564.5875,5497.27,2007.5275,3166.097143,2742.3525
-3882.66323,1581.5725,-1564.5875,5113.605556,1867.415556,3166.097143,2742.3525
-3882.66323,1241.852857,-1228.518571,5113.605556,1867.415556,3166.097143,2742.3525
-3461.037295,1252.531429,-1239.084286,5152.615556,1881.663333,3199.549286,2576.3875
-3461.037295,1252.531429,-1239.084286,5152.615556,1881.663333,3199.549286,2437.925
-3461.037295,1252.531429,-1239.084286,5152.615556,1881.663333,3199.549286,2437.925
-3461.037295,1252.531429,-1239.084286,5152.615556,1881.663333,3199.549286,2437.925
-3461.037295,1252.531429,-1239.084286,5152.615556,1881.663333,3199.549286,2437.925
-3879.800062,1252.531429,-1239.084286,5535.72625,2021.56875,3199.549286,2437.925
-4066.505489,1594.65625,-1577.5325,5535.72625,2021.56875,3199.549286,2576.3875
-4066.505489,1594.65625,-1577.5325,5535.72625,2021.56875,3199.549286,2576.3875
-4066.505489,1594.65625,-1577.5325,5573.437143,2035.342857,3199.549286,2576.3875
-3879.800062,1731.63,-1713.034444,5573.437143,2035.342857,3199.549286,2576.3875
-3879.800062,1731.63,-1713.034444,5535.72625,2021.56875,3725.716,2576.3875
-3461.037295,1594.65625,-1577.5325,5152.615556,1881.663333,3725.716,2576.3875
-3461.037295,1594.65625,-1577.5325,5152.615556,1881.663333,3725.716,2437.925
-3461.037295,1594.65625,-1577.5325,5535.72625,2021.56875,3725.716,2437.925
-3461.037295,1731.63,-1713.034444,5535.72625,2021.56875,3725.716,2437.925
-3879.800062,1731.63,-1713.034444,5535.72625,2021.56875,3199.549286,2576.3875
-3879.800062,1731.63,-1713.034444,5573.437143,2035.342857,3525.818,2738.96375
-4066.505489,1731.63,-1713.034444,5573.437143,2035.342857,3525.818,2738.96375
-4066.505489,1731.63,-1713.034444,5573.437143,2035.342857,3525.818,2738.96375
-4066.505489,1731.63,-1713.034444,5573.437143,2035.342857,3525.818,2738.96375
-4066.505489,1731.63,-1713.034444,5573.437143,2035.342857,3525.818,2738.96375
-4066.505489,1594.65625,-1577.5325,5535.72625,2021.56875,3199.549286,2738.96375
-3879.800062,1594.65625,-1577.5325,5152.615556,1881.663333,3199.549286,2738.96375
-3879.800062,1252.531429,-1239.084286,5152.615556,1881.663333,3199.549286,2738.96375
-3444.448551,1271.515714,-1257.86,5172.067778,1888.767778,3273.294286,2562.145
-3444.448551,1271.515714,-1257.86,5172.067778,1888.767778,3273.294286,2421.13875
-3444.448551,1271.515714,-1257.86,5172.067778,1888.767778,3273.294286,2421.13875
-3444.448551,1271.515714,-1257.86,5172.067778,1888.767778,3273.294286,2421.13875
-3444.448551,1271.515714,-1257.86,5172.067778,1888.767778,3273.294286,2421.13875
-3861.154472,1271.515714,-1257.86,5560.90625,2030.76625,3273.294286,2421.13875
-4040.162717,1601.53625,-1584.335,5560.90625,2030.76625,3273.294286,2562.145
-4040.162717,1601.53625,-1584.335,5560.90625,2030.76625,3273.294286,2562.145
-4040.162717,1601.53625,-1584.335,5599.411429,2044.828571,3273.294286,2562.145
-3861.154472,1734.107778,-1715.484444,5599.411429,2044.828571,3273.294286,2562.145
-3861.154472,1734.107778,-1715.484444,5560.90625,2030.76625,3787.696,2562.145
-3444.448551,1601.53625,-1584.335,5172.067778,1888.767778,3787.696,2562.145
-3444.448551,1601.53625,-1584.335,5172.067778,1888.767778,3787.696,2421.13875
-3444.448551,1601.53625,-1584.335,5560.90625,2030.76625,3787.696,2421.13875
-3444.448551,1734.107778,-1715.484444,5560.90625,2030.76625,3787.696,2421.13875
-3861.154472,1734.107778,-1715.484444,5560.90625,2030.76625,3273.294286,2562.145
-3861.154472,1734.107778,-1715.484444,5599.411429,2044.828571,3592.14,2727.415
-4040.162717,1734.107778,-1715.484444,5599.411429,2044.828571,3592.14,2727.415
-4040.162717,1734.107778,-1715.484444,5599.411429,2044.828571,3592.14,2727.415
-4040.162717,1734.107778,-1715.484444,5599.411429,2044.828571,3592.14,2727.415
-4040.162717,1734.107778,-1715.484444,5599.411429,2044.828571,3592.14,2727.415
-4040.162717,1601.53625,-1584.335,5560.90625,2030.76625,3273.294286,2727.415
-3861.154472,1601.53625,-1584.335,5172.067778,1888.767778,3273.294286,2727.415
-3861.154472,1271.515714,-1257.86,5172.067778,1888.767778,3273.294286,2727.415
-3406.220386,1284.237143,-1270.445714,5182.506667,1892.58,3310.269286,2572.17375
-3406.220386,1284.237143,-1270.445714,5182.506667,1892.58,3310.269286,2422.31
-3406.220386,1284.237143,-1270.445714,5182.506667,1892.58,3310.269286,2422.31
-3406.220386,1284.237143,-1270.445714,5182.506667,1892.58,3310.269286,2422.31
-3406.220386,1284.237143,-1270.445714,5182.506667,1892.58,3310.269286,2422.31
-3834.350807,1284.237143,-1270.445714,5583.1425,2038.885,3310.269286,2422.31
-4015.080109,1622.46,-1605.0375,5583.1425,2038.885,3310.269286,2572.17375
-4015.080109,1622.46,-1605.0375,5583.1425,2038.885,3310.269286,2572.17375
-4015.080109,1622.46,-1605.0375,5623.284286,2053.544286,3310.269286,2572.17375
-3834.350807,1758.017778,-1739.136667,5623.284286,2053.544286,3310.269286,2572.17375
-3834.350807,1758.017778,-1739.136667,5583.1425,2038.885,3836.964,2572.17375
-3406.220386,1622.46,-1605.0375,5182.506667,1892.58,3836.964,2572.17375
-3406.220386,1622.46,-1605.0375,5182.506667,1892.58,3836.964,2422.31
-3406.220386,1622.46,-1605.0375,5583.1425,2038.885,3836.964,2422.31
-3406.220386,1758.017778,-1739.136667,5583.1425,2038.885,3836.964,2422.31
-3834.350807,1758.017778,-1739.136667,5583.1425,2038.885,3310.269286,2572.17375
-3834.350807,1758.017778,-1739.136667,5623.284286,2053.544286,3636.874,2746.845
-4015.080109,1758.017778,-1739.136667,5623.284286,2053.544286,3636.874,2746.845
-4015.080109,1758.017778,-1739.136667,5623.284286,2053.544286,3636.874,2746.845
-4015.080109,1758.017778,-1739.136667,5623.284286,2053.544286,3636.874,2746.845
-4015.080109,1758.017778,-1739.136667,5623.284286,2053.544286,3636.874,2746.845
-4015.080109,1622.46,-1605.0375,5583.1425,2038.885,3310.269286,2746.845
-3834.350807,1622.46,-1605.0375,5182.506667,1892.58,3310.269286,2746.845
-3834.350807,1284.237143,-1270.445714,5182.506667,1892.58,3310.269286,2746.845
-3390.108937,1298.09,-1284.148571,5227.226667,1908.91,3337.329286,2642.3375
-3390.108937,1298.09,-1284.148571,5227.226667,1908.91,3337.329286,2481.11
-3390.108937,1298.09,-1284.148571,5227.226667,1908.91,3337.329286,2481.11
-3390.108937,1298.09,-1284.148571,5227.226667,1908.91,3337.329286,2481.11
-3390.108937,1298.09,-1284.148571,5227.226667,1908.91,3337.329286,2481.11
-3822.816708,1298.09,-1284.148571,5635.66625,2058.06625,3337.329286,2481.11
-4003.977826,1644.84125,-1627.17625,5635.66625,2058.06625,3337.329286,2642.3375
-4003.977826,1644.84125,-1627.17625,5635.66625,2058.06625,3337.329286,2642.3375
-4003.977826,1644.84125,-1627.17625,5676.892857,2073.122857,3337.329286,2642.3375
-3822.816708,1783.497778,-1764.343333,5676.892857,2073.122857,3337.329286,2642.3375
-3822.816708,1783.497778,-1764.343333,5635.66625,2058.06625,3897.286,2642.3375
-3390.108937,1644.84125,-1627.17625,5227.226667,1908.91,3897.286,2642.3375
-3390.108937,1644.84125,-1627.17625,5227.226667,1908.91,3897.286,2481.11
-3390.108937,1644.84125,-1627.17625,5635.66625,2058.06625,3897.286,2481.11
-3390.108937,1783.497778,-1764.343333,5635.66625,2058.06625,3897.286,2481.11
-3822.816708,1783.497778,-1764.343333,5635.66625,2058.06625,3337.329286,2642.3375
-3822.816708,1783.497778,-1764.343333,5676.892857,2073.122857,3684.932,2829.065
-4003.977826,1783.497778,-1764.343333,5676.892857,2073.122857,3684.932,2829.065
-4003.977826,1783.497778,-1764.343333,5676.892857,2073.122857,3684.932,2829.065
-4003.977826,1783.497778,-1764.343333,5676.892857,2073.122857,3684.932,2829.065
-4003.977826,1783.497778,-1764.343333,5676.892857,2073.122857,3684.932,2829.065
-4003.977826,1644.84125,-1627.17625,5635.66625,2058.06625,3337.329286,2829.065
-3822.816708,1644.84125,-1627.17625,5227.226667,1908.91,3337.329286,2829.065
-3822.816708,1298.09,-1284.148571,5227.226667,1908.91,3337.329286,2829.065
-3392.761014,1298.917143,-1284.961429,5264.216667,1922.42,3352.271429,2701.793261
-3392.761014,1298.917143,-1284.961429,5264.216667,1922.42,3352.271429,2532.803261
-3392.761014,1298.917143,-1284.961429,5264.216667,1922.42,3352.271429,2532.803261
-3392.761014,1298.917143,-1284.961429,5264.216667,1922.42,3352.271429,2532.803261
-3392.761014,1298.917143,-1284.961429,5264.216667,1922.42,3352.271429,2532.803261
-3821.719441,1298.917143,-1284.961429,5684.2125,2075.79625,3352.271429,2532.803261
-3999.204348,1647.295,-1629.60375,5684.2125,2075.79625,3352.271429,2701.793261
-3999.204348,1647.295,-1629.60375,5684.2125,2075.79625,3352.271429,2701.793261
-3999.204348,1647.295,-1629.60375,5727.042857,2091.435714,3352.271429,2701.793261
-3821.719441,1786.545556,-1767.36,5727.042857,2091.435714,3352.271429,2701.793261
-3821.719441,1786.545556,-1767.36,5684.2125,2075.79625,3909.598,2701.793261
-3392.761014,1647.295,-1629.60375,5264.216667,1922.42,3909.598,2701.793261
-3392.761014,1647.295,-1629.60375,5264.216667,1922.42,3909.598,2532.803261
-3392.761014,1647.295,-1629.60375,5684.2125,2075.79625,3909.598,2532.803261
-3392.761014,1786.545556,-1767.36,5684.2125,2075.79625,3909.598,2532.803261
-3821.719441,1786.545556,-1767.36,5684.2125,2075.79625,3352.271429,2701.793261
-3821.719441,1786.545556,-1767.36,5727.042857,2091.435714,3698.214,2888.723478
-3999.204348,1786.545556,-1767.36,5727.042857,2091.435714,3698.214,2888.723478
-3999.204348,1786.545556,-1767.36,5727.042857,2091.435714,3698.214,2888.723478
-3999.204348,1786.545556,-1767.36,5727.042857,2091.435714,3698.214,2888.723478
-3999.204348,1786.545556,-1767.36,5727.042857,2091.435714,3698.214,2888.723478
-3999.204348,1647.295,-1629.60375,5684.2125,2075.79625,3352.271429,2888.723478
-3821.719441,1647.295,-1629.60375,5264.216667,1922.42,3352.271429,2888.723478
-3821.719441,1298.917143,-1284.961429,5264.216667,1922.42,3352.271429,2888.723478
-3403.601981,1295.314286,-1281.408571,5304.572222,1937.155556,3328.352857,2748.079474
-3403.601981,1295.314286,-1281.408571,5304.572222,1937.155556,3328.352857,2588.950724
-3403.601981,1295.314286,-1281.408571,5304.572222,1937.155556,3328.352857,2588.950724
-3403.601981,1295.314286,-1281.408571,5304.572222,1937.155556,3328.352857,2588.950724
-3403.601981,1295.314286,-1281.408571,5304.572222,1937.155556,3328.352857,2588.950724
-3840.487888,1295.314286,-1281.408571,5766.18125,2105.7275,3328.352857,2588.950724
-4030.91962,1655.955,-1638.17,5766.18125,2105.7275,3328.352857,2748.079474
-4030.91962,1655.955,-1638.17,5766.18125,2105.7275,3328.352857,2748.079474
-4030.91962,1655.955,-1638.17,5814.784286,2123.478571,3328.352857,2748.079474
-3840.487888,1799.661111,-1780.334444,5814.784286,2123.478571,3328.352857,2748.079474
-3840.487888,1799.661111,-1780.334444,5766.18125,2105.7275,3848.794,2748.079474
-3403.601981,1655.955,-1638.17,5304.572222,1937.155556,3848.794,2748.079474
-3403.601981,1655.955,-1638.17,5304.572222,1937.155556,3848.794,2588.950724
-3403.601981,1655.955,-1638.17,5766.18125,2105.7275,3848.794,2588.950724
-3403.601981,1799.661111,-1780.334444,5766.18125,2105.7275,3848.794,2588.950724
-3840.487888,1799.661111,-1780.334444,5766.18125,2105.7275,3328.352857,2748.079474
-3840.487888,1799.661111,-1780.334444,5814.784286,2123.478571,3651.01,2913.053553
-4030.91962,1799.661111,-1780.334444,5814.784286,2123.478571,3651.01,2913.053553
-4030.91962,1799.661111,-1780.334444,5814.784286,2123.478571,3651.01,2913.053553
-4030.91962,1799.661111,-1780.334444,5814.784286,2123.478571,3651.01,2913.053553
-4030.91962,1799.661111,-1780.334444,5814.784286,2123.478571,3651.01,2913.053553
-4030.91962,1655.955,-1638.17,5766.18125,2105.7275,3328.352857,2913.053553
-3840.487888,1655.955,-1638.17,5304.572222,1937.155556,3328.352857,2913.053553
-3840.487888,1295.314286,-1281.408571,5304.572222,1937.155556,3328.352857,2913.053553
-3451.049275,1312.197143,-1298.101429,5359.334444,1957.155556,3236.979286,2754.090357
-3451.049275,1312.197143,-1298.101429,5359.334444,1957.155556,3236.979286,2606.156607
-3451.049275,1312.197143,-1298.101429,5359.334444,1957.155556,3236.979286,2606.156607
-3451.049275,1312.197143,-1298.101429,5359.334444,1957.155556,3236.979286,2606.156607
-3451.049275,1312.197143,-1298.101429,5359.334444,1957.155556,3236.979286,2606.156607
-3888.332236,1312.197143,-1298.101429,5836.16875,2131.285,3236.979286,2606.156607
-4094.177609,1693.29375,-1675.10875,5836.16875,2131.285,3236.979286,2754.090357
-4094.177609,1693.29375,-1675.10875,5836.16875,2131.285,3236.979286,2754.090357
-4094.177609,1693.29375,-1675.10875,5886.888571,2149.808571,3236.979286,2754.090357
-3888.332236,1844.443333,-1824.634444,5886.888571,2149.808571,3236.979286,2754.090357
-3888.332236,1844.443333,-1824.634444,5836.16875,2131.285,3691.398,2754.090357
-3451.049275,1693.29375,-1675.10875,5359.334444,1957.155556,3691.398,2754.090357
-3451.049275,1693.29375,-1675.10875,5359.334444,1957.155556,3691.398,2606.156607
-3451.049275,1693.29375,-1675.10875,5836.16875,2131.285,3691.398,2606.156607
-3451.049275,1844.443333,-1824.634444,5836.16875,2131.285,3691.398,2606.156607
-3888.332236,1844.443333,-1824.634444,5836.16875,2131.285,3236.979286,2754.090357
-3888.332236,1844.443333,-1824.634444,5886.888571,2149.808571,3517.964,2914.671786
-4094.177609,1844.443333,-1824.634444,5886.888571,2149.808571,3517.964,2914.671786
-4094.177609,1844.443333,-1824.634444,5886.888571,2149.808571,3517.964,2914.671786
-4094.177609,1844.443333,-1824.634444,5886.888571,2149.808571,3517.964,2914.671786
-4094.177609,1844.443333,-1824.634444,5886.888571,2149.808571,3517.964,2914.671786
-4094.177609,1693.29375,-1675.10875,5836.16875,2131.285,3236.979286,2914.671786
-3888.332236,1693.29375,-1675.10875,5359.334444,1957.155556,3236.979286,2914.671786
-3888.332236,1312.197143,-1298.101429,5359.334444,1957.155556,3236.979286,2914.671786
-3507.28101,1340.257143,-1325.858571,5427.571111,1982.072222,3148.632857,2670.1775
-3507.28101,1340.257143,-1325.858571,5427.571111,1982.072222,3148.632857,2549.385
-3507.28101,1340.257143,-1325.858571,5427.571111,1982.072222,3148.632857,2549.385
-3507.28101,1340.257143,-1325.858571,5427.571111,1982.072222,3148.632857,2549.385
-3507.28101,1340.257143,-1325.858571,5427.571111,1982.072222,3148.632857,2549.385
-3928.344675,1340.257143,-1325.858571,5896.15625,2153.19375,3148.632857,2549.385
-4129.949773,1711.41625,-1693.035,5896.15625,2153.19375,3148.632857,2670.1775
-4129.949773,1711.41625,-1693.035,5896.15625,2153.19375,3148.632857,2670.1775
-4129.949773,1711.41625,-1693.035,5945.728571,2171.297143,3148.632857,2670.1775
-3928.344675,1858.951111,-1838.987778,5945.728571,2171.297143,3148.632857,2670.1775
-3928.344675,1858.951111,-1838.987778,5896.15625,2153.19375,3653.746,2670.1775
-3507.28101,1711.41625,-1693.035,5427.571111,1982.072222,3653.746,2670.1775
-3507.28101,1711.41625,-1693.035,5427.571111,1982.072222,3653.746,2549.385
-3507.28101,1711.41625,-1693.035,5896.15625,2153.19375,3653.746,2549.385
-3507.28101,1858.951111,-1838.987778,5896.15625,2153.19375,3653.746,2549.385
-3928.344675,1858.951111,-1838.987778,5896.15625,2153.19375,3148.632857,2670.1775
-3928.344675,1858.951111,-1838.987778,5945.728571,2171.297143,3461.614,2813.9975
-4129.949773,1858.951111,-1838.987778,5945.728571,2171.297143,3461.614,2813.9975
-4129.949773,1858.951111,-1838.987778,5945.728571,2171.297143,3461.614,2813.9975
-4129.949773,1858.951111,-1838.987778,5945.728571,2171.297143,3461.614,2813.9975
-4129.949773,1858.951111,-1838.987778,5945.728571,2171.297143,3461.614,2813.9975
-4129.949773,1711.41625,-1693.035,5896.15625,2153.19375,3148.632857,2813.9975
-3928.344675,1711.41625,-1693.035,5427.571111,1982.072222,3148.632857,2813.9975
-3928.344675,1340.257143,-1325.858571,5427.571111,1982.072222,3148.632857,2813.9975
-3501.919758,1358.081429,-1343.494286,5438.243333,1985.972222,3203.944286,2630.7425
-3501.919758,1358.081429,-1343.494286,5438.243333,1985.972222,3203.944286,2498.8
-3501.919758,1358.081429,-1343.494286,5438.243333,1985.972222,3203.944286,2498.8
-3501.919758,1358.081429,-1343.494286,5438.243333,1985.972222,3203.944286,2498.8
-3501.919758,1358.081429,-1343.494286,5438.243333,1985.972222,3203.944286,2498.8
-3911.535031,1358.081429,-1343.494286,5896.705,2153.395,3203.944286,2498.8
-4100.10837,1708.07375,-1689.73125,5896.705,2153.395,3203.944286,2630.7425
-4100.10837,1708.07375,-1689.73125,5896.705,2153.395,3203.944286,2630.7425
-4100.10837,1708.07375,-1689.73125,5944.872857,2170.985714,3203.944286,2630.7425
-3911.535031,1847.912222,-1828.065556,5944.872857,2170.985714,3203.944286,2630.7425
-3911.535031,1847.912222,-1828.065556,5896.705,2153.395,3787.162,2630.7425
-3501.919758,1708.07375,-1689.73125,5438.243333,1985.972222,3787.162,2630.7425
-3501.919758,1708.07375,-1689.73125,5438.243333,1985.972222,3787.162,2498.8
-3501.919758,1708.07375,-1689.73125,5896.705,2153.395,3787.162,2498.8
-3501.919758,1847.912222,-1828.065556,5896.705,2153.395,3787.162,2498.8
-3911.535031,1847.912222,-1828.065556,5896.705,2153.395,3203.944286,2630.7425
-3911.535031,1847.912222,-1828.065556,5944.872857,2170.985714,3566.23,2786.39625
-4100.10837,1847.912222,-1828.065556,5944.872857,2170.985714,3566.23,2786.39625
-4100.10837,1847.912222,-1828.065556,5944.872857,2170.985714,3566.23,2786.39625
-4100.10837,1847.912222,-1828.065556,5944.872857,2170.985714,3566.23,2786.39625
-4100.10837,1847.912222,-1828.065556,5944.872857,2170.985714,3566.23,2786.39625
-4100.10837,1708.07375,-1689.73125,5896.705,2153.395,3203.944286,2786.39625
-3911.535031,1708.07375,-1689.73125,5438.243333,1985.972222,3203.944286,2786.39625
-3911.535031,1358.081429,-1343.494286,5438.243333,1985.972222,3203.944286,2786.39625
-3458.235266,1355.698571,-1341.144286,5459.236667,1993.634444,3341.65,2632.81375
-3458.235266,1355.698571,-1341.144286,5459.236667,1993.634444,3341.65,2495.05375
-3458.235266,1355.698571,-1341.144286,5459.236667,1993.634444,3341.65,2495.05375
-3458.235266,1355.698571,-1341.144286,5459.236667,1993.634444,3341.65,2495.05375
-3458.235266,1355.698571,-1341.144286,5459.236667,1993.634444,3341.65,2495.05375
-3872.73118,1355.698571,-1341.144286,5910.18625,2158.31625,3341.65,2495.05375
-4053.425543,1693.5075,-1675.3175,5910.18625,2158.31625,3341.65,2632.81375
-4053.425543,1693.5075,-1675.3175,5910.18625,2158.31625,3341.65,2632.81375
-4053.425543,1693.5075,-1675.3175,5957.311429,2175.527143,3341.65,2632.81375
-3872.73118,1828.908889,-1809.27,5957.311429,2175.527143,3341.65,2632.81375
-3872.73118,1828.908889,-1809.27,5910.18625,2158.31625,3960.468,2632.81375
-3458.235266,1693.5075,-1675.3175,5459.236667,1993.634444,3960.468,2632.81375
-3458.235266,1693.5075,-1675.3175,5459.236667,1993.634444,3960.468,2495.05375
-3458.235266,1693.5075,-1675.3175,5910.18625,2158.31625,3960.468,2495.05375
-3458.235266,1828.908889,-1809.27,5910.18625,2158.31625,3960.468,2495.05375
-3872.73118,1828.908889,-1809.27,5910.18625,2158.31625,3341.65,2632.81375
-3872.73118,1828.908889,-1809.27,5957.311429,2175.527143,3726.416,2794.6375
-4053.425543,1828.908889,-1809.27,5957.311429,2175.527143,3726.416,2794.6375
-4053.425543,1828.908889,-1809.27,5957.311429,2175.527143,3726.416,2794.6375
-4053.425543,1828.908889,-1809.27,5957.311429,2175.527143,3726.416,2794.6375
-4053.425543,1828.908889,-1809.27,5957.311429,2175.527143,3726.416,2794.6375
-4053.425543,1693.5075,-1675.3175,5910.18625,2158.31625,3341.65,2794.6375
-3872.73118,1693.5075,-1675.3175,5459.236667,1993.634444,3341.65,2794.6375
-3872.73118,1355.698571,-1341.144286,5459.236667,1993.634444,3341.65,2794.6375
-3444.310386,1342.281429,-1327.871429,5541.427778,2023.651111,3361.240714,2680.01587
-3444.310386,1342.281429,-1327.871429,5541.427778,2023.651111,3361.240714,2533.56462
-3444.310386,1342.281429,-1327.871429,5541.427778,2023.651111,3361.240714,2533.56462
-3444.310386,1342.281429,-1327.871429,5541.427778,2023.651111,3361.240714,2533.56462
-3444.310386,1342.281429,-1327.871429,5541.427778,2023.651111,3361.240714,2533.56462
-3863.610807,1342.281429,-1327.871429,5995.12375,2189.33625,3361.240714,2533.56462
-4045.705109,1684.3225,-1666.23375,5995.12375,2189.33625,3361.240714,2680.01587
-4045.705109,1684.3225,-1666.23375,5995.12375,2189.33625,3361.240714,2680.01587
-4045.705109,1684.3225,-1666.23375,6042.631429,2206.685714,3361.240714,2680.01587
-3863.610807,1821.266667,-1801.704444,6042.631429,2206.685714,3361.240714,2680.01587
-3863.610807,1821.266667,-1801.704444,5995.12375,2189.33625,3949.5,2680.01587
-3444.310386,1684.3225,-1666.23375,5541.427778,2023.651111,3949.5,2680.01587
-3444.310386,1684.3225,-1666.23375,5541.427778,2023.651111,3949.5,2533.56462
-3444.310386,1684.3225,-1666.23375,5995.12375,2189.33625,3949.5,2533.56462
-3444.310386,1821.266667,-1801.704444,5995.12375,2189.33625,3949.5,2533.56462
-3863.610807,1821.266667,-1801.704444,5995.12375,2189.33625,3361.240714,2680.01587
-3863.610807,1821.266667,-1801.704444,6042.631429,2206.685714,3726.714,2850.395761
-4045.705109,1821.266667,-1801.704444,6042.631429,2206.685714,3726.714,2850.395761
-4045.705109,1821.266667,-1801.704444,6042.631429,2206.685714,3726.714,2850.395761
-4045.705109,1821.266667,-1801.704444,6042.631429,2206.685714,3726.714,2850.395761
-4045.705109,1821.266667,-1801.704444,6042.631429,2206.685714,3726.714,2850.395761
-4045.705109,1684.3225,-1666.23375,5995.12375,2189.33625,3361.240714,2850.395761
-3863.610807,1684.3225,-1666.23375,5541.427778,2023.651111,3361.240714,2850.395761
-3863.610807,1342.281429,-1327.871429,5541.427778,2023.651111,3361.240714,2850.395761
-3484.118792,1336.382857,-1322.03,5650.498889,2063.483333,3283.749286,2701.621196
-3484.118792,1336.382857,-1322.03,5650.498889,2063.483333,3283.749286,2551.277446
-3484.118792,1336.382857,-1322.03,5650.498889,2063.483333,3283.749286,2551.277446
-3484.118792,1336.382857,-1322.03,5650.498889,2063.483333,3283.749286,2551.277446
-3484.118792,1336.382857,-1322.03,5650.498889,2063.483333,3283.749286,2551.277446
-3904.766584,1336.382857,-1322.03,6125.16125,2236.82375,3283.749286,2551.277446
-4101.011848,1689.97625,-1671.82875,6125.16125,2236.82375,3283.749286,2701.621196
-4101.011848,1689.97625,-1671.82875,6125.16125,2236.82375,3283.749286,2701.621196
-4101.011848,1689.97625,-1671.82875,6175.578571,2255.234286,3283.749286,2701.621196
-3904.766584,1831.122222,-1811.457778,6175.578571,2255.234286,3283.749286,2701.621196
-3904.766584,1831.122222,-1811.457778,6125.16125,2236.82375,3797.268,2701.621196
-3484.118792,1689.97625,-1671.82875,5650.498889,2063.483333,3797.268,2701.621196
-3484.118792,1689.97625,-1671.82875,5650.498889,2063.483333,3797.268,2551.277446
-3484.118792,1689.97625,-1671.82875,6125.16125,2236.82375,3797.268,2551.277446
-3484.118792,1831.122222,-1811.457778,6125.16125,2236.82375,3797.268,2551.277446
-3904.766584,1831.122222,-1811.457778,6125.16125,2236.82375,3283.749286,2701.621196
-3904.766584,1831.122222,-1811.457778,6175.578571,2255.234286,3602.036,2872.633859
-4101.011848,1831.122222,-1811.457778,6175.578571,2255.234286,3602.036,2872.633859
-4101.011848,1831.122222,-1811.457778,6175.578571,2255.234286,3602.036,2872.633859
-4101.011848,1831.122222,-1811.457778,6175.578571,2255.234286,3602.036,2872.633859
-4101.011848,1831.122222,-1811.457778,6175.578571,2255.234286,3602.036,2872.633859
-4101.011848,1689.97625,-1671.82875,6125.16125,2236.82375,3283.749286,2872.633859
-3904.766584,1689.97625,-1671.82875,5650.498889,2063.483333,3283.749286,2872.633859
-3904.766584,1336.382857,-1322.03,5650.498889,2063.483333,3283.749286,2872.633859
-3533.616465,1340.837143,-1326.44,5771.97,2107.841111,3175.644286,2732.136184
-3533.616465,1340.837143,-1326.44,5771.97,2107.841111,3175.644286,2569.916184
-3533.616465,1340.837143,-1326.44,5771.97,2107.841111,3175.644286,2569.916184
-3533.616465,1340.837143,-1326.44,5771.97,2107.841111,3175.644286,2569.916184
-3533.616465,1340.837143,-1326.44,5771.97,2107.841111,3175.644286,2569.916184
-3954.313636,1340.837143,-1326.44,6255.0575,2284.26,3175.644286,2569.916184
-4158.975795,1720.055,-1701.5825,6255.0575,2284.26,3175.644286,2732.136184
-4158.975795,1720.055,-1701.5825,6255.0575,2284.26,3175.644286,2732.136184
-4158.975795,1720.055,-1701.5825,6306.642857,2303.097143,3175.644286,2732.136184
-3954.313636,1870.522222,-1850.433333,6306.642857,2303.097143,3175.644286,2732.136184
-3954.313636,1870.522222,-1850.433333,6255.0575,2284.26,3659.736,2732.136184
-3533.616465,1720.055,-1701.5825,5771.97,2107.841111,3659.736,2732.136184
-3533.616465,1720.055,-1701.5825,5771.97,2107.841111,3659.736,2569.916184
-3533.616465,1720.055,-1701.5825,6255.0575,2284.26,3659.736,2569.916184
-3533.616465,1870.522222,-1850.433333,6255.0575,2284.26,3659.736,2569.916184
-3954.313636,1870.522222,-1850.433333,6255.0575,2284.26,3175.644286,2732.136184
-3954.313636,1870.522222,-1850.433333,6306.642857,2303.097143,3475.358,2907.216382
-4158.975795,1870.522222,-1850.433333,6306.642857,2303.097143,3475.358,2907.216382
-4158.975795,1870.522222,-1850.433333,6306.642857,2303.097143,3475.358,2907.216382
-4158.975795,1870.522222,-1850.433333,6306.642857,2303.097143,3475.358,2907.216382
-4158.975795,1870.522222,-1850.433333,6306.642857,2303.097143,3475.358,2907.216382
-4158.975795,1720.055,-1701.5825,6255.0575,2284.26,3175.644286,2907.216382
-3954.313636,1720.055,-1701.5825,5771.97,2107.841111,3175.644286,2907.216382
-3954.313636,1340.837143,-1326.44,5771.97,2107.841111,3175.644286,2907.216382
-3568.268384,1364.025714,-1349.377143,5835.614444,2131.084444,3141.449286,2804.54625
-3568.268384,1364.025714,-1349.377143,5835.614444,2131.084444,3141.449286,2641.912
-3568.268384,1364.025714,-1349.377143,5835.614444,2131.084444,3141.449286,2641.912
-3568.268384,1364.025714,-1349.377143,5835.614444,2131.084444,3141.449286,2641.912
-3568.268384,1364.025714,-1349.377143,5835.614444,2131.084444,3141.449286,2641.912
